,label,text
790,Dengue,"My back is hurting, and I have red skin on my arms and underarms. My eyes hurt in the back. I also have a slight fever, and it's making us worry about my health."
791,Dengue,"I have a really bad fever and shivers every night. I am really worried about it. Plus, I don't want to eat and my back, arms, and legs hurt a lot. My eyes hurt in a strange way. I cannot do any exercises or movement."
792,Dengue,"Because I throw up a lot, I don't feel like eating anymore. I have a lot of pain in my muscles, joints, and back all the time. I'm starting to feel sick and I have a fever too. I am very concerned and not sure what to do next."
793,Dengue,"I have a bad fever that makes my eyes hurt and gives me a headache. I am very tired and worn out, so I can't do any work."
794,Dengue,"I hurt all over and I don't want to eat anything. I have a little bit of a fever and feel cold at night. Furthermore, I am getting red spots on my back and neck."
795,Dengue,I have pain in my joints and back every day. I feel like throwing up and it's making me feel very weak. I have body pain which makes it hard for me to work and I don't feel motivated to do anything.
796,Dengue,I am feeling really bad body pain. I'm not hungry and I have a rash on my arms and face. My eyes hurt a lot at the back.
797,Dengue,"I have red spots on my skin. I also have a high fever, chills, and a headache. I have pain in my joints and back, and my eyes have a strange ache at the back."
798,Dengue,"I have been feeling sick to my stomach and feel like I need to throw up all the time. Every night, I have a high fever and shivers, and I feel really bad because of it. I don't feel like eating."
799,Dengue,"I have red spots on my skin that itch when I touch them. I feel bad because my joints hurt all day. At night, I have a little fever and feel cold, so I can't sleep well."
800,Dengue,I am facing severe joint pain and vomitting. I have developed a skin rash that covers my entire body and is accompanied by intense itching. 
801,Dengue,I'm throwing up and have excruciating joint pain. I am experiencing severe itching along with a skin rash that covers my whole body. 
802,Dengue,"I have been experiencing chills and shivering, despite being in a warm environment. My back pains all the time and there are red spots on my arms."
803,Dengue,"Even though I'm in a warm place, I've been getting colds and shivering. I have red patches on my arms and constant back ache."
804,Dengue,"I have been experiencing severe joint pain that makes it difficult for me to move and perform my daily activities. Also, I have lost my apetite because of which I feel weak."
805,Dengue,"I have been having excruciating joint pain, which makes it hard for me to move and go about my everyday business. In addition, I don't feel as strong because I lost my appetite."
806,Dengue,I have been vomiting frequently and have lost my appetite as a result. My joints and back pain all the time.
807,Dengue,"I've been throwing up a lot, which has made me less hungry. I constantly have back and joint discomfort."
808,Dengue,I have a high fever accompanied with severe headache and body pain. I experince chills every night. There is a distinct pain behind my eyes too.
809,Dengue,"I have a high fever, a really bad headache, and physical pain. Every night, I get goosebumps. I also feel a sharp pain behind my eyes."
810,Dengue,"I have been feeling extremely tired and fatigued, and I have no energy to do anything. I have developed rashes on my neck, which itch upon touching. "
811,Dengue,I've been feeling so exhausted that I don't have the energy to accomplish anything. My neck has developed rashes that itch when touched. 
812,Dengue,I have been experiencing a severe headache that is accompanied by pain behind my eyes. I have lost my apetite and experience chills every night. 
813,Dengue,I've been suffering with a really bad headache and pain behind my eyes. I feel cold every night and have lost my appetite. 
814,Dengue,I have been feeling nauseous and have a constant urge to vomit. There is a strong pain behind my eyes and there are small red spots all over my arms.
815,Dengue,"I've been experiencing nausea and an overwhelming need to throw up. My arms are covered in tiny red dots, and I have a sharp discomfort behind my eyes."
816,Dengue,I have developed red spots on my body that are itchy and inflamed. I am also experiencing high fever along with chills and shivering. 
817,Dengue,"On my body, I've got red, irritated, and itching areas. In addition to chills and shaking, I also have a high temperature. "
818,Dengue,I have been experiencing muscle pain that makes it difficult for me to move around. I have lost my apetite and feel vomiting. My legs and back pain a lot. 
819,Dengue,My mobility is hindered by muscular soreness that I've been experiencing. I'm feeling queasy and have lost my appetite. My back and legs hurt so much. 
820,Dengue,"I have been experiencing back pain that is worse when I sit or stand for a long time. Also, there are rashes all over my body. There is a pain behind my eyes too."
821,Dengue,"I've been having back discomfort, which becomes worse after extended periods of sitting or standing. I have rashes all over my body as well. My eyes are hurting behind them as well."
822,Dengue,The skin rash I have developed is accompanied by redness and swelling. I donâ€™t feel well as I have severe fever accompanied with body pain.
